0,1,2
0.27,0.13,0.87
0.27,0.14,0.88
0.24,0.24,0.86
0.27,0.22,0.85
0.15,-0.04,0.93
0.18,-0.02,0.94
0.16,-0.16,0.88
0.18,-0.2,0.91
0.04,-0.18,1.01
0.05,-0.17,1.01
0.21,0.2,0.95
0.19,0.25,0.92
0.29,0.3,0.84
0.27,0.3,0.83
0.34,-0.0,0.8
0.31,0.02,0.8
0.27,-0.04,0.84
0.25,-0.1,0.86
0.33,-0.04,0.8
0.29,-0.03,0.82
0.22,-0.07,0.87
0.2,-0.12,0.91
0.05,-0.35,1.03
0.02,-0.33,1.06
0.23,0.24,0.88
0.26,0.29,0.87
0.25,0.26,0.89
0.28,0.24,0.86
0.07,-0.16,1.01
0.08,-0.13,1.03
0.31,0.21,0.85
0.31,0.27,0.8
0.16,0.12,0.95
0.17,0.09,0.96
0.21,-0.25,0.9
0.2,-0.23,0.88
0.06,-0.35,1.04
0.05,-0.37,1.04
0.28,0.11,0.84
0.29,0.11,0.82
0.04,-0.34,1.01
0.03,-0.36,1.02
0.27,0.19,0.83
0.28,0.17,0.83
0.14,0.03,0.94
0.17,0.03,0.93
0.31,-0.02,0.81
0.28,-0.05,0.83
0.16,-0.0,0.95
0.15,0.05,0.9
0.01,-0.37,1.05
0.04,-0.32,1.03
0.28,-0.07,0.84
0.27,-0.12,0.84
0.31,0.22,0.83
0.31,0.19,0.82
0.24,0.13,0.91
0.21,0.09,0.93
0.05,-0.21,1.05
0.05,-0.2,1.06
0.08,-0.35,0.98
0.06,-0.32,1.01
0.3,0.08,0.79
0.3,0.04,0.81
0.25,0.2,0.91
0.23,0.23,0.88
0.2,-0.01,0.92
0.2,-0.01,0.92
0.05,-0.3,0.99
0.03,-0.32,1.0
0.31,0.01,0.82
0.31,0.02,0.82
0.27,0.2,0.87
0.27,0.2,0.87
0.18,0.08,0.93
0.16,0.1,0.89
0.21,-0.15,0.9
0.18,-0.14,0.87
0.17,0.1,0.89
0.2,0.22,0.9
0.3,0.12,0.85
0.29,0.12,0.84
0.04,-0.4,1.03
0.05,-0.4,1.02
0.21,0.18,0.93
0.22,0.18,0.96
0.16,0.17,0.96
0.18,0.18,0.93
0.28,0.29,0.86
0.28,0.3,0.87
0.28,0.23,0.83
0.31,0.19,0.83
0.28,0.26,0.85
0.3,0.22,0.85
0.14,-0.2,0.94
0.15,-0.21,0.91
0.02,-0.3,1.06
0.02,-0.29,1.05
0.33,0.27,0.82
0.31,0.31,0.82
0.28,0.11,0.83
0.27,0.03,0.83
0.32,0.01,0.81
0.32,0.01,0.79
0.17,-0.32,0.92
0.17,-0.39,0.92
0.04,-0.27,1.01
0.04,-0.25,1.02
0.27,0.24,0.89
0.3,0.3,0.83
0.23,-0.12,0.87
0.24,-0.17,0.89
0.04,-0.41,1.03
0.05,-0.35,1.03
0.33,0.08,0.78
0.3,0.07,0.78
0.07,-0.22,1.01
0.06,-0.21,1.02
0.05,-0.14,1.01
0.05,-0.14,1.01
0.2,0.23,0.9
0.22,0.25,0.92
0.28,0.05,0.81
0.28,0.05,0.81
0.19,-0.27,0.92
0.19,-0.32,0.9
0.07,-0.35,0.99
0.06,-0.37,1.02
0.31,0.19,0.87
0.29,0.19,0.85
0.16,-0.35,0.93
0.1,-0.36,0.95
0.29,0.11,0.88
0.29,0.06,0.84
0.16,0.21,0.93
0.2,0.24,0.91
0.06,-0.39,1.03
0.04,-0.41,1.07
0.32,0.26,0.86
0.26,0.3,0.84
0.02,-0.35,1.02
0.05,-0.37,1.03
0.29,0.1,0.84
0.28,0.04,0.82
0.02,-0.31,1.03
0.04,-0.23,1.02
0.29,0.27,0.85
0.3,0.3,0.82
0.04,-0.35,1.02
0.06,-0.36,1.03
0.19,-0.17,0.93
0.17,-0.21,0.9
0.14,-0.02,0.95
0.16,0.01,0.95
0.26,0.25,0.84
0.32,0.21,0.85
0.18,-0.08,0.91
0.17,-0.14,0.93
0.04,-0.2,1.02
0.05,-0.19,1.04
0.19,0.23,0.93
0.23,0.19,0.93
0.05,-0.34,1.0
0.04,-0.33,1.0
0.26,-0.01,0.84
0.24,-0.01,0.84
0.04,-0.22,1.02
0.03,-0.19,1.02
0.2,0.17,0.94
0.2,0.16,0.94
0.28,-0.09,0.83
0.27,-0.08,0.84
0.04,-0.19,1.05
0.05,-0.2,1.03
0.23,0.0,0.88
0.19,0.02,0.89
0.23,-0.09,0.9
0.21,-0.07,0.92
0.29,0.15,0.88
0.27,0.13,0.87
0.1,-0.0,0.99
0.12,0.05,0.96
0.31,0.2,0.85
0.3,0.17,0.84
0.15,-0.09,0.92
0.15,-0.09,0.92
0.24,0.11,0.92
0.26,0.14,0.92
0.05,-0.33,1.0
0.02,-0.31,1.01
0.24,0.31,0.83
0.27,0.27,0.86
0.06,-0.38,1.02
0.05,-0.41,1.03
0.35,0.17,0.84
0.34,0.22,0.83
0.06,-0.29,1.03
0.06,-0.24,1.02
0.27,0.22,0.87
0.27,0.15,0.85
0.18,-0.24,0.92
0.19,-0.28,0.9
0.27,0.26,0.9
0.25,0.29,0.86
0.04,-0.33,1.04
0.03,-0.35,1.06
0.26,0.21,0.84
0.28,0.19,0.85
0.04,-0.19,1.02
0.05,-0.18,1.04
0.27,-0.12,0.85
0.26,-0.11,0.89
0.08,-0.4,1.0
0.07,-0.42,1.01
0.17,0.14,0.95
0.15,0.14,0.96
0.3,-0.07,0.84
0.27,-0.14,0.86
0.15,-0.43,0.95
0.14,-0.45,0.95
0.21,0.12,0.93
0.21,0.13,0.96
0.08,-0.14,1.01
0.08,-0.14,1.01
0.33,0.26,0.84
0.26,0.29,0.84
0.03,-0.32,1.02
0.02,-0.32,1.02
0.31,0.16,0.85
0.3,0.1,0.82
0.06,-0.33,1.01
0.05,-0.29,0.99
0.2,0.12,0.94
0.18,0.19,0.95
0.18,-0.14,0.92
0.18,-0.23,0.91
0.18,0.14,0.93
0.16,0.2,0.94
0.06,-0.3,1.02
0.06,-0.3,1.02
0.25,-0.17,0.88
0.23,-0.15,0.93
0.06,-0.08,1.0
0.07,-0.07,0.99
0.29,-0.07,0.84
0.26,-0.11,0.84
0.08,0.02,0.97
0.11,0.04,0.95
0.28,0.1,0.86
0.28,0.08,0.85
0.18,0.2,0.92
0.2,0.2,0.94
0.09,-0.11,1.01
0.12,-0.06,0.98
0.04,-0.2,1.02
0.04,-0.15,1.03
0.19,-0.28,0.9
0.19,-0.32,0.9
0.32,0.28,0.83
0.33,0.25,0.8
0.04,-0.35,1.02
0.04,-0.35,1.02
0.28,0.16,0.86
0.26,0.08,0.85
0.02,-0.4,1.03
0.04,-0.41,1.03
0.1,-0.03,0.96
0.11,-0.04,0.97
0.16,0.11,0.95
0.17,0.08,0.94
0.3,0.24,0.83
0.32,0.18,0.85
0.09,-0.41,0.97
0.11,-0.46,0.99
0.05,-0.4,1.0
0.06,-0.41,1.01
0.06,-0.19,1.01
0.06,-0.17,1.01
0.14,0.08,0.94
0.18,0.06,0.95
0.31,0.21,0.84
0.28,0.21,0.86
0.11,-0.35,0.96
0.08,-0.39,0.98
0.25,0.23,0.9
0.28,0.29,0.88
0.04,-0.4,1.02
0.04,-0.43,1.03
0.05,-0.37,1.02
0.05,-0.31,0.99
0.06,-0.2,0.99
0.07,-0.18,0.98
0.14,0.12,0.95
0.16,0.09,0.95
0.28,0.07,0.85
0.28,0.02,0.84
0.05,-0.28,1.04
0.06,-0.21,1.03
0.08,-0.34,0.97
0.06,-0.31,0.99
0.29,0.05,0.83
0.29,0.05,0.83
0.15,-0.42,0.93
0.15,-0.42,0.93
0.04,-0.22,1.0
0.04,-0.21,1.0
0.27,0.22,0.89
0.26,0.24,0.87
0.14,-0.34,0.93
0.11,-0.4,0.96
0.35,0.19,0.82
0.35,0.19,0.81
0.04,-0.29,1.04
0.04,-0.21,1.01
0.28,0.27,0.84
0.29,0.26,0.85
0.11,-0.42,0.96
0.1,-0.45,0.99
0.16,0.06,0.96
0.17,0.05,0.95
0.2,0.15,0.96
0.18,0.17,0.96
0.32,0.26,0.84
0.27,0.3,0.83
0.27,0.01,0.84
0.24,-0.04,0.86
0.07,-0.43,1.01
0.07,-0.45,1.02
0.3,0.22,0.85
0.31,0.26,0.83
0.06,-0.39,1.0
0.05,-0.39,1.0
0.18,0.15,0.94
0.17,0.16,0.95
0.15,-0.16,0.91
0.16,-0.21,0.89
0.06,-0.31,1.01
0.08,-0.3,1.02
0.06,-0.21,1.01
0.08,-0.12,0.99
0.07,0.0,0.98
0.08,0.04,0.99
0.26,0.23,0.89
0.26,0.23,0.9
0.27,0.22,0.89
0.28,0.23,0.86
0.19,0.21,0.89
0.2,0.29,0.91
0.29,0.31,0.83
0.3,0.26,0.84
0.05,-0.42,1.04
0.03,-0.41,1.02
0.26,0.19,0.85
0.28,0.18,0.83
0.22,0.22,0.9
0.22,0.22,0.92
0.08,-0.34,0.98
0.05,-0.33,1.0
0.18,-0.26,0.86
0.17,-0.26,0.91
0.1,-0.14,1.0
0.13,-0.04,0.97
0.21,-0.16,0.88
0.21,-0.16,0.88
0.28,0.23,0.81
0.27,0.26,0.81
0.17,0.06,0.94
0.18,0.13,0.94
0.3,0.02,0.85
0.3,0.0,0.84
0.08,-0.18,1.03
0.09,-0.1,0.99
0.26,-0.04,0.83
0.24,-0.04,0.85
0.12,0.06,0.95
0.14,0.07,0.95
0.15,-0.44,0.96
0.15,-0.44,0.96
0.16,-0.08,0.91
0.15,-0.11,0.91
0.29,0.02,0.84
0.3,0.01,0.82
0.28,0.3,0.88
0.28,0.3,0.88
0.05,-0.31,1.02
0.05,-0.32,1.03
0.26,-0.12,0.85
0.26,-0.16,0.84
0.19,0.03,0.91
0.2,0.13,0.92
0.05,-0.28,1.03
0.04,-0.25,1.03
0.19,-0.11,0.92
0.18,-0.19,0.91
0.3,0.09,0.83
0.28,0.11,0.83
0.2,-0.16,0.91
0.2,-0.16,0.91
0.1,-0.29,0.95
0.1,-0.29,0.95
0.26,-0.05,0.85
0.26,-0.05,0.85
0.05,-0.44,1.04
0.05,-0.44,1.04
0.33,0.17,0.84
0.34,0.19,0.86
0.04,-0.37,1.04
0.04,-0.35,1.06
0.28,0.2,0.86
0.28,0.2,0.86
0.06,-0.37,1.02
0.04,-0.38,1.01
0.21,0.15,0.92
0.21,0.16,0.93
0.33,0.14,0.85
0.3,0.11,0.85
0.23,-0.18,0.9
0.19,-0.13,0.9
0.04,-0.22,1.04
0.04,-0.22,1.04
0.31,0.25,0.84
0.27,0.28,0.85
0.04,-0.35,1.03
0.02,-0.38,1.03
0.28,0.13,0.84
0.28,0.12,0.84
0.13,0.08,0.91
0.17,0.08,0.9
0.22,0.11,0.91
0.25,0.13,0.9
0.24,0.22,0.89
0.26,0.21,0.84
0.3,0.02,0.79
0.3,-0.01,0.82
0.26,0.28,0.85
0.28,0.28,0.86
0.11,0.01,0.96
0.15,0.0,0.96
0.19,-0.01,0.93
0.2,-0.03,0.93
0.22,0.12,0.94
0.25,0.14,0.9
0.25,-0.06,0.89
0.23,-0.08,0.9
0.14,-0.05,0.99
0.17,-0.03,0.97
0.32,0.1,0.87
0.36,0.14,0.83
0.3,0.17,0.86
0.29,0.21,0.86
0.19,0.14,0.95
0.18,0.19,0.92
0.18,-0.03,0.94
0.16,0.01,0.91
0.27,0.16,0.88
0.3,0.21,0.84
0.29,0.1,0.83
0.3,0.11,0.82
0.25,-0.04,0.87
0.2,-0.01,0.88
0.27,0.22,0.85
0.29,0.2,0.84
0.2,0.2,0.93
0.21,0.14,0.94
0.18,-0.04,0.97
0.15,-0.03,0.93
0.18,0.17,0.92
0.21,0.19,0.91
0.26,0.3,0.83
0.28,0.25,0.84
0.3,0.18,0.83
0.28,0.19,0.84
0.26,0.25,0.82
0.27,0.28,0.83
0.24,0.21,0.93
0.24,0.2,0.91
0.04,-0.23,1.05
0.04,-0.23,1.05
0.29,0.04,0.81
0.28,0.04,0.82
0.06,-0.45,1.02
0.05,-0.46,1.04
0.15,0.16,0.9
0.15,0.16,0.9
0.22,-0.18,0.9
0.21,-0.16,0.91
0.19,0.06,0.94
0.16,0.09,0.92
0.05,-0.32,1.03
0.02,-0.3,1.03
0.19,-0.21,0.89
0.17,-0.26,0.9
0.07,-0.27,0.97
0.05,-0.3,1.0
0.04,-0.3,0.99
0.05,-0.3,1.03
0.04,-0.28,1.0
0.04,-0.29,1.01
0.02,-0.28,1.03
0.02,-0.23,1.03
0.1,-0.03,0.97
0.13,0.06,0.94
0.19,-0.07,0.9
0.15,-0.08,0.91
0.22,0.11,0.91
0.22,0.11,0.91
0.13,-0.44,0.96
0.13,-0.44,0.96
0.19,0.25,0.9
0.2,0.28,0.91
0.23,-0.1,0.88
0.22,-0.17,0.9
0.04,-0.19,1.05
0.06,-0.11,1.03
0.15,-0.17,0.92
0.18,-0.24,0.92
0.29,0.25,0.85
0.29,0.26,0.84
0.07,-0.33,1.04
0.05,-0.34,1.01
0.3,0.19,0.81
0.29,0.13,0.82
0.14,-0.43,0.94
0.13,-0.47,0.95
0.11,0.01,0.98
0.1,0.02,0.96
0.32,0.21,0.84
0.31,0.18,0.85
0.06,-0.43,1.04
0.05,-0.43,1.05
0.26,-0.13,0.86
0.23,-0.08,0.9
0.28,0.23,0.85
0.29,0.27,0.84
0.16,0.05,0.91
0.18,0.18,0.91
0.05,-0.36,1.0
0.05,-0.36,1.0
0.29,0.27,0.83
0.31,0.3,0.82
0.03,-0.35,1.02
0.03,-0.37,1.02
0.33,0.19,0.83
0.31,0.14,0.86
0.19,0.0,0.9
0.2,0.11,0.91
0.02,-0.3,1.02
0.02,-0.3,1.0
0.25,-0.07,0.86
0.25,-0.13,0.88
0.31,0.14,0.87
0.29,0.15,0.86
0.22,0.23,0.93
0.25,0.24,0.89
0.13,-0.02,0.96
0.17,-0.01,0.93
0.03,-0.36,1.03
0.03,-0.31,1.03
0.17,-0.12,0.89
0.17,-0.12,0.89
0.24,-0.07,0.88
0.23,-0.12,0.9
0.3,0.0,0.84
0.3,0.0,0.84
0.18,-0.27,0.9
0.18,-0.26,0.88
0.03,-0.19,1.05
0.04,-0.13,1.03
0.06,-0.12,1.03
0.05,-0.07,1.02
0.02,-0.31,1.0
0.02,-0.34,1.03
0.14,-0.36,0.94
0.12,-0.4,0.96
0.2,0.22,0.94
0.19,0.18,0.95
0.3,-0.01,0.84
0.31,-0.06,0.83
0.13,-0.45,0.93
0.14,-0.43,0.95
0.15,0.09,0.96
0.15,0.15,0.93
0.31,0.08,0.8
0.31,0.04,0.81
0.17,-0.0,0.92
0.18,0.01,0.92
0.03,-0.41,1.02
0.02,-0.38,1.04
0.28,0.18,0.84
0.27,0.1,0.83
0.2,0.08,0.96
0.18,0.13,0.96
0.06,-0.06,1.01
0.09,-0.07,0.98
0.05,-0.35,1.04
0.03,-0.35,1.06
0.03,-0.32,1.01
0.04,-0.27,1.02
0.2,-0.11,0.91
0.2,-0.11,0.91
0.16,0.12,0.96
0.15,0.15,0.95
0.17,-0.21,0.91
0.17,-0.22,0.91
0.21,0.09,0.94
0.19,0.19,0.94
0.02,-0.27,1.08
0.02,-0.23,1.08
0.01,-0.28,1.07
0.01,-0.28,1.07
0.03,-0.24,1.05
0.04,-0.23,1.06
0.06,-0.42,1.02
0.04,-0.41,1.02
0.08,-0.07,0.98
0.1,-0.05,1.01
0.16,0.16,0.93
0.18,0.14,0.93
0.2,0.28,0.9
0.24,0.27,0.9
0.24,0.29,0.89
0.27,0.26,0.87
0.15,0.19,0.92
0.19,0.14,0.93
0.05,-0.2,1.01
0.06,-0.16,1.03
0.04,-0.34,1.0
0.04,-0.32,1.0
0.22,-0.24,0.9
0.22,-0.27,0.91
0.27,0.3,0.82
0.26,0.27,0.84
0.13,0.01,0.96
0.16,0.03,0.94
0.07,-0.25,0.99
0.06,-0.2,0.98
0.19,0.1,0.93
0.19,0.04,0.92
0.33,-0.05,0.82
0.33,-0.05,0.82
0.17,-0.38,0.92
0.16,-0.37,0.92
0.29,-0.08,0.84
0.26,-0.06,0.84
0.28,0.24,0.9
0.28,0.27,0.86
0.21,0.15,0.94
0.18,0.21,0.94
0.29,0.2,0.87
0.29,0.2,0.87
0.3,0.18,0.84
0.28,0.21,0.86
0.14,-0.16,0.91
0.15,-0.21,0.91
0.24,0.21,0.91
0.25,0.19,0.87
0.29,0.23,0.83
0.32,0.18,0.87
0.09,-0.45,0.99
0.09,-0.45,0.99
0.18,-0.13,0.92
0.17,-0.16,0.92
0.31,0.12,0.85
0.29,0.08,0.87
0.17,-0.13,0.91
0.15,-0.15,0.92
0.14,-0.39,0.94
0.14,-0.43,0.95
0.18,-0.38,0.92
0.17,-0.39,0.92
0.16,-0.24,0.92
0.16,-0.25,0.92
0.13,-0.38,0.95
0.1,-0.42,0.97
0.07,-0.07,1.03
0.08,-0.08,0.98
0.31,0.14,0.86
0.29,0.08,0.85
0.3,0.18,0.86
0.31,0.21,0.86
0.18,-0.23,0.94
0.16,-0.21,0.92
0.25,0.26,0.9
0.26,0.24,0.9
0.12,0.04,0.95
0.14,0.16,0.94
0.06,-0.24,1.0
0.05,-0.24,1.0
0.04,-0.32,1.02
0.03,-0.28,0.99
0.06,-0.13,1.01
0.08,-0.13,0.99
0.28,0.13,0.83
0.28,0.13,0.83
0.05,-0.32,1.02
0.06,-0.26,1.0
0.27,0.23,0.85
0.28,0.25,0.83
0.03,-0.35,1.01
0.03,-0.3,1.01
0.15,-0.44,0.94
0.15,-0.43,0.95
0.25,0.21,0.86
0.28,0.19,0.86
0.05,-0.35,1.03
0.05,-0.3,1.03
0.21,-0.14,0.89
0.19,-0.14,0.93
0.23,-0.13,0.87
0.23,-0.2,0.9
0.03,-0.34,1.02
0.05,-0.27,1.01
0.14,0.17,0.92
0.17,0.17,0.92
0.07,-0.16,1.0
0.08,-0.15,1.02
0.05,-0.15,0.99
0.07,-0.07,0.99
0.06,-0.23,1.01
0.04,-0.22,1.02
0.08,-0.08,0.99
0.07,-0.03,0.98
0.2,0.13,0.92
0.22,0.14,0.93
0.28,0.3,0.82
0.29,0.3,0.83
0.18,0.28,0.9
0.2,0.29,0.91
0.08,-0.23,0.99
0.08,-0.24,1.0
0.14,-0.48,0.96
0.13,-0.49,0.98
0.05,-0.38,1.01
0.05,-0.31,1.01
0.2,0.31,0.9
0.2,0.32,0.91
0.21,0.25,0.94
0.21,0.22,0.92
0.3,0.22,0.84
0.34,0.19,0.83
0.15,-0.43,0.92
0.15,-0.43,0.92
0.18,0.08,0.88
0.2,0.19,0.89
0.1,-0.38,0.97
0.07,-0.42,0.97
0.1,-0.45,0.98
0.09,-0.48,1.0
0.12,-0.46,0.98
0.09,-0.41,0.98
0.14,0.1,0.94
0.13,0.15,0.92
0.06,-0.35,0.99
0.06,-0.37,1.03
0.29,-0.06,0.85
0.24,-0.09,0.87
0.05,-0.11,1.03
0.05,-0.1,1.01
0.31,0.15,0.85
0.31,0.15,0.85
0.03,-0.3,0.99
0.03,-0.3,0.99
0.21,0.2,0.95
0.19,0.18,0.95
0.3,0.26,0.84
0.3,0.28,0.84
0.14,-0.32,0.92
0.13,-0.37,0.95
0.08,-0.09,1.0
0.08,-0.09,1.02
0.06,-0.26,1.02
0.04,-0.23,1.04
0.18,-0.29,0.9
0.19,-0.28,0.9
0.18,-0.3,0.89
0.16,-0.3,0.88
0.25,0.28,0.9
0.26,0.3,0.86
0.19,-0.19,0.93
0.19,-0.27,0.9
0.2,-0.25,0.93
0.18,-0.29,0.93
0.28,0.28,0.83
0.29,0.3,0.84
0.3,0.2,0.84
0.3,0.2,0.84
0.28,-0.03,0.83
0.28,-0.03,0.83
0.1,-0.45,1.0
0.09,-0.46,1.02
0.08,0.03,0.97
0.09,0.08,0.98
0.23,0.23,0.92
0.25,0.22,0.9
0.31,-0.05,0.84
0.26,-0.08,0.87
0.06,-0.09,1.01
0.07,-0.06,1.0
0.23,-0.11,0.89
0.23,-0.14,0.89
0.2,-0.27,0.91
0.19,-0.27,0.88
0.29,0.16,0.85
0.3,0.15,0.82
0.17,0.26,0.93
0.18,0.28,0.92
0.19,0.19,0.92
0.15,0.23,0.88
0.2,0.26,0.91
0.19,0.32,0.91
0.29,0.31,0.82
0.29,0.3,0.83
0.32,0.15,0.84
0.3,0.1,0.87
0.18,-0.25,0.92
0.17,-0.28,0.93
0.22,0.22,0.9
0.22,0.22,0.9
0.21,0.14,0.91
0.2,0.09,0.93
0.32,0.14,0.85
0.32,0.14,0.85
0.16,0.08,0.96
0.16,0.08,0.96
0.28,0.2,0.87
0.29,0.19,0.82
0.15,-0.38,0.91
0.14,-0.36,0.91
0.19,0.27,0.9
0.19,0.25,0.91
0.05,-0.24,1.03
0.05,-0.24,1.03
0.08,-0.37,0.98
0.08,-0.37,0.98
0.15,-0.34,0.92
0.16,-0.34,0.92
0.22,-0.03,0.89
0.19,-0.05,0.91
0.09,-0.1,1.0
0.1,-0.07,0.98
0.27,0.31,0.83
0.27,0.31,0.83
0.18,0.19,0.94
0.18,0.16,0.94
0.06,-0.12,1.02
0.06,-0.07,1.01
0.11,-0.02,0.98
0.14,0.06,0.95
0.28,0.33,0.84
0.26,0.31,0.84
0.12,-0.04,0.96
0.16,0.0,0.94
0.25,0.28,0.84
0.25,0.28,0.84
0.17,0.09,0.92
0.2,0.11,0.92
0.28,0.07,0.86
0.28,0.08,0.85
0.08,-0.19,0.98
0.07,-0.14,0.99
0.29,-0.08,0.85
0.28,-0.11,0.85
0.2,0.12,0.91
0.2,0.12,0.91
0.09,0.02,0.98
0.11,0.05,0.98
0.11,-0.05,0.99
0.11,-0.03,0.97
0.16,0.21,0.91
0.16,0.2,0.9
0.29,0.1,0.84
0.3,0.06,0.82
0.1,0.04,0.97
0.12,0.06,0.94
0.29,-0.07,0.85
0.26,-0.14,0.86
0.04,-0.3,1.04
0.04,-0.3,1.04
0.18,0.07,0.93
0.18,0.07,0.93
0.27,-0.03,0.87
0.27,-0.08,0.85
0.3,0.21,0.86
0.32,0.19,0.85
0.06,-0.37,1.02
0.03,-0.32,1.01
0.06,-0.1,1.02
0.06,-0.1,1.02
0.07,-0.23,1.01
0.06,-0.25,1.01
0.09,-0.31,0.98
0.09,-0.29,1.02
0.14,-0.46,0.96
0.11,-0.43,0.97
0.18,0.14,0.9
0.18,0.19,0.87
0.03,-0.12,1.05
0.04,-0.11,1.07
0.15,-0.23,0.94
0.17,-0.29,0.93
0.24,-0.09,0.86
0.22,-0.16,0.89
0.12,0.01,0.94
0.14,0.0,0.95
0.17,-0.29,0.92
0.18,-0.35,0.92
0.3,0.19,0.86
0.3,0.17,0.87
0.28,0.18,0.84
0.32,0.18,0.85
0.2,0.18,0.94
0.19,0.26,0.92
0.19,0.29,0.91
0.19,0.33,0.92
0.3,0.27,0.83
0.31,0.22,0.84
0.06,-0.43,1.02
0.06,-0.44,1.02
0.21,0.19,0.89
0.26,0.25,0.88
0.04,-0.34,1.0
0.05,-0.3,0.98
0.25,0.0,0.84
0.23,-0.08,0.88
0.16,-0.37,0.92
0.16,-0.41,0.91
0.2,0.19,0.94
0.25,0.24,0.91
0.05,-0.24,1.01
0.05,-0.17,1.01
0.07,-0.39,1.0
0.05,-0.32,1.0
0.06,-0.35,1.0
0.07,-0.28,1.0
0.05,-0.43,1.0
0.07,-0.38,0.99
0.05,-0.31,1.02
0.03,-0.3,1.05
0.06,-0.13,1.03
0.07,-0.09,1.04
0.17,0.24,0.89
0.2,0.29,0.92
0.28,0.11,0.87
0.28,0.11,0.83
0.13,-0.36,0.92
0.12,-0.41,0.95
0.04,-0.32,1.02
0.04,-0.32,1.02
0.07,-0.18,1.0
0.08,-0.16,1.0
0.16,0.1,0.93
0.17,0.2,0.92
0.27,0.29,0.84
0.31,0.23,0.84
0.05,-0.37,1.02
0.06,-0.35,1.04
0.17,-0.09,0.93
0.13,-0.08,0.92
0.29,-0.0,0.82
0.26,-0.07,0.87
0.28,0.25,0.84
0.3,0.27,0.84
0.32,0.25,0.83
0.32,0.22,0.84
0.18,0.11,0.95
0.17,0.14,0.95
0.19,0.11,0.94
0.15,0.15,0.94
0.03,-0.4,1.04
0.04,-0.35,1.03
0.27,-0.07,0.84
0.25,-0.08,0.86
0.28,0.24,0.86
0.28,0.22,0.85
0.25,0.27,0.86
0.27,0.28,0.87
0.28,0.26,0.82
0.32,0.2,0.86
0.22,0.12,0.92
0.21,0.21,0.91
0.21,0.16,0.89
0.22,0.16,0.92
0.23,0.06,0.92
0.19,0.08,0.94
0.18,0.01,0.91
0.16,0.09,0.91
0.17,-0.28,0.89
0.14,-0.31,0.91
0.15,-0.29,0.92
0.17,-0.35,0.92
0.04,-0.36,1.06
0.02,-0.33,1.03
0.04,-0.33,1.01
0.04,-0.35,1.0
0.23,-0.12,0.88
0.24,-0.16,0.89
0.3,0.18,0.84
0.29,0.22,0.86
0.28,0.24,0.86
0.28,0.2,0.86
0.32,0.01,0.81
0.31,-0.02,0.81
0.34,0.03,0.81
0.31,0.04,0.79
0.19,-0.1,0.89
0.2,-0.13,0.89
0.04,-0.41,1.04
0.01,-0.42,1.05
0.18,-0.3,0.9
0.2,-0.29,0.89
0.17,0.17,0.93
0.16,0.21,0.9
0.24,-0.02,0.84
0.23,-0.08,0.89
0.24,0.18,0.91
0.23,0.19,0.92
0.26,0.18,0.9
0.28,0.21,0.87
0.3,0.16,0.82
0.31,0.11,0.81
0.21,-0.06,0.89
0.23,-0.11,0.91
0.19,0.18,0.96
0.17,0.17,0.96
0.15,-0.44,0.93
0.14,-0.46,0.96
0.28,0.21,0.87
0.27,0.25,0.84
0.28,0.22,0.83
0.3,0.17,0.84
0.3,0.3,0.86
0.29,0.26,0.83
0.03,-0.3,1.03
0.02,-0.3,1.05
0.3,0.07,0.82
0.31,0.01,0.81
0.19,0.16,0.94
0.15,0.14,0.95
